2026-06-30 13:23:15,387 | INFO    | troe.train | step 2950/3219  loss=0.3257  lr=1.86e-06  elapsed=1300.3s  acc=0.8125
2026-06-30 13:23:32,895 | INFO    | troe.train | step 3000/3219  loss=0.2289  lr=1.51e-06  elapsed=1317.8s  acc=0.9688
2026-06-30 13:23:48,320 | INFO    | troe.train | eval @ step 3000: {'acc': 0.7342446446418762, 'n': 4316, 'step': 3000}
2026-06-30 13:24:06,127 | INFO    | troe.train | step 3050/3219  loss=0.4598  lr=1.17e-06  elapsed=1351.0s  acc=0.7812
2026-06-30 13:24:23,101 | INFO    | troe.train | step 3100/3219  loss=0.5231  lr=8.21e-07  elapsed=1368.0s  acc=0.6562
2026-06-30 13:24:41,154 | INFO    | troe.train | step 3150/3219  loss=0.2693  lr=4.76e-07  elapsed=1386.1s  acc=0.9375
2026-06-30 13:24:58,380 | INFO    | troe.train | step 3200/3219  loss=0.6427  lr=1.31e-07  elapsed=1403.3s  acc=0.7500
2026-06-30 13:25:13,847 | INFO    | troe.train | eval @ step 3200: {'acc': 0.7328544855117798, 'n': 4316, 'step': 3200}
2026-06-30 15:57:04,452 | INFO    | troe.train | device=mps | use_amp=False
2026-06-30 15:57:04,452 | INFO    | troe.train | output_dir=runs/afqmc/bi-pair
2026-06-30 15:57:04,453 | INFO    | troe.train | total_steps=537 steps_per_epoch=537
2026-06-30 15:57:05,777 | INFO    | troe.train | step 1/537  loss=0.7101  lr=3.77e-07  elapsed=1.3s  acc=0.3281
2026-06-30 15:57:45,341 | INFO    | troe.train | step 50/537  loss=0.6411  lr=1.89e-05  elapsed=40.9s  acc=0.6562
2026-06-30 15:58:26,884 | INFO    | troe.train | step 100/537  loss=0.5872  lr=1.81e-05  elapsed=82.4s  acc=0.7344
2026-06-30 15:59:05,784 | INFO    | troe.train | step 150/537  loss=0.5175  lr=1.60e-05  elapsed=121.3s  acc=0.7500
2026-06-30 15:59:45,340 | INFO    | troe.train | step 200/537  loss=0.6048  lr=1.39e-05  elapsed=160.9s  acc=0.7031
2026-06-30 16:00:02,179 | INFO    | troe.train | eval @ step 200: {'acc': 0.6994902491569519, 'n': 4316, 'step': 200}
2026-06-30 16:00:42,585 | INFO    | troe.train | step 250/537  loss=0.5404  lr=1.19e-05  elapsed=218.1s  acc=0.7344
2026-06-30 16:01:22,148 | INFO    | troe.train | step 300/537  loss=0.6113  lr=9.79e-06  elapsed=257.7s  acc=0.6406
2026-06-30 16:02:01,863 | INFO    | troe.train | step 350/537  loss=0.4610  lr=7.73e-06  elapsed=297.4s  acc=0.8125
2026-06-30 16:02:42,719 | INFO    | troe.train | step 400/537  loss=0.5172  lr=5.66e-06  elapsed=338.3s  acc=0.7344
2026-06-30 16:02:59,304 | INFO    | troe.train | eval @ step 400: {'acc': 0.6999536752700806, 'n': 4316, 'step': 400}
2026-06-30 16:03:39,471 | INFO    | troe.train | step 450/537  loss=0.6009  lr=3.60e-06  elapsed=395.0s  acc=0.7031
2026-06-30 16:04:17,702 | INFO    | troe.train | step 500/537  loss=0.5329  lr=1.53e-06  elapsed=433.2s  acc=0.7656
2026-06-30 16:05:03,091 | INFO    | troe.train | FINAL eval: {'acc': 0.708294689655304, 'n': 4316}
2026-06-30 16:05:03,092 | INFO    | troe.train | checkpoint=runs/afqmc/bi-pair/ckpt-537
2026-06-30 16:05:04,010 | INFO    | troe.train | loss-curve plot=/Users/timi/PycharmProjects/hub-TroE/刘成辉/week08/outputs/plots/afqmc_bi-pair_loss.png
